id,brand,carLine,class,classSimple,engId,displ,cylinders,inValves,exValves,airAspir,trans,manual,gears,drive,maxEthanol,mpgCity,mpgHwy,mpgComb,guzzler,guzzlerEx,fuelCost,amtSave,amtOver,co2City,co2Hwy,co2Comb,mfrNameFull,mfrName,mfrCode
19662,Acura,ILX,compact car,compact car,4,2.4,4,2,2,natural,ams,no,8,"2wd, front",10,25.1342,34.8146,28.7289,no,no,1450,,250,353,255,309,"Honda Motor Company, Ltd",Honda,HNX
20014,Acura,MDX AWD,small suv,suv,22,3.5,6,2,2,natural,sa,no,9,awd,10,19.3663,26,22.0612,no,yes,1900,,2500,456,340,404,"Honda Motor Company, Ltd",Honda,HNX
20015,Acura,MDX AWD,small suv,suv,23,3.5,6,2,2,natural,sa,no,9,awd,10,18,26,21,no,yes,2000,,3000,495,343,424,"Honda Motor Company, Ltd",Honda,HNX
20009,Acura,MDX FWD,small suv,suv,21,3.5,6,2,2,natural,sa,no,9,"2wd, front",10,19,27,22,no,yes,1900,,2500,468,329,404,"Honda Motor Company, Ltd",Honda,HNX
20010,Acura,MDX FWD,small suv,suv,20,3.5,6,2,2,natural,sa,no,9,"2wd, front",10,20.2308,27,23.2638,no,yes,1850,,2250,440,330,391,"Honda Motor Company, Ltd",Honda,HNX
20864,Acura,NSX,two seater,compact car,3,3.5,6,2,2,turbocharged,ams,no,9,awd,10,21,21.7131,21,no,no,2000,,3000,419,406,420,"Honda Motor Company, Ltd",Honda,HNX
19526,Acura,RDX AWD,small suv,suv,2,3.5,6,2,2,natural,sa,no,6,awd,10,18.927,27.1633,21.9176,no,yes,1900,,2500,466,325,402,"Honda Motor Company, Ltd",Honda,HNX
19527,Acura,RDX FWD,small suv,suv,1,3.5,6,2,2,natural,sa,no,6,"2wd, front",10,19.7311,28.3185,22.8491,no,yes,1850,,2250,447,312,386,"Honda Motor Company, Ltd",Honda,HNX
20327,Acura,RLX,midsize car,midsize car,24,3.5,6,2,2,natural,sa,no,6,"2wd, front",10,19.8039,30.1602,23.4232,no,no,1850,,2250,451,295,380,"Honda Motor Company, Ltd",Honda,HNX
20328,Acura,RLX,midsize car,midsize car,25,3.5,6,2,2,natural,ams,no,7,awd,10,29.1463,30,29,no,no,1450,,250,304,296,306,"Honda Motor Company, Ltd",Honda,HNX
20313,Acura,TLX AWD,compact car,compact car,10,3.5,6,2,2,natural,sa,no,9,awd,10,21.3582,31,24.9886,no,no,1700,,1500,416,286,358,"Honda Motor Company, Ltd",Honda,HNX
20386,Acura,TLX FWD,compact car,compact car,8,2.4,4,2,2,natural,ams,no,8,"2wd, front",10,24,34.6595,28.4297,no,no,1500,,500,372,258,321,"Honda Motor Company, Ltd",Honda,HNX
20312,Acura,TLX FWD,compact car,compact car,9,3.5,6,2,2,natural,sa,no,9,"2wd, front",10,21,34.1415,25,no,no,1700,,1500,427,262,358,"Honda Motor Company, Ltd",Honda,HNX
20889,Aston Martin,Rapide S,subcompact car,compact car,5,6,12,2,2,natural,sa,no,8,"2wd, rear",10,14.0538,21.4866,16.6449,yes,no,2450,,5250,631,413,533,Aston Martin Lagonda Ltd,Aston Martin,ASX
20887,Aston Martin,V12 Vantage S,two seater,compact car,2,6,12,2,2,natural,am,no,7,"2wd, rear",10,12.1164,18.3976,14.3158,yes,no,3000,,8000,737,485,624,Aston Martin Lagonda Ltd,Aston Martin,ASX
20913,Aston Martin,V12 Vantage S,two seater,compact car,3,6,12,2,2,natural,m,yes,7,"2wd, rear",10,10.1534,16.3763,12.2477,yes,no,3500,,10500,873,541,724,Aston Martin Lagonda Ltd,Aston Martin,ASX
20915,Aston Martin,Vanquish,minicompact car,compact car,4,6,12,2,2,natural,sa,no,8,"2wd, rear",10,13.466,20.7097,15.9815,yes,no,2600,,6000,659,428,555,Aston Martin Lagonda Ltd,Aston Martin,ASX
20624,Audi,A3 Quattro,subcompact car,compact car,60,2,4,2,2,turbocharged,ams,no,6,awd,15,24.2578,31.2915,26.9875,no,no,1350,250,,366,285,330,Volkswagen AG,Volkswagen,VGA
19514,Audi,A4,compact car,compact car,5,2,4,2,2,turbocharged,ams,no,7,"2wd, front",15,24.907,33.4804,28.1509,no,no,1500,,500,356,265,315,Volkswagen AG,Volkswagen,VGA
20730,Audi,A4 Allroad Quattro,small sta wagon,sta wago,11,2,4,2,2,turbocharged,ams,no,7,awd,15,23.1629,28.4263,25.2683,no,no,1700,,1500,381,310,349,Volkswagen AG,Volkswagen,VGA
19512,Audi,A4 Quattro,compact car,compact car,2,2,4,2,2,turbocharged,ams,no,7,awd,15,24.0314,30.7011,26.6353,no,no,1550,,750,366,287,330,Volkswagen AG,Volkswagen,VGA
20702,Audi,A4 Ultra,compact car,compact car,14,2,4,2,2,turbocharged,ams,no,7,"2wd, front",15,27.4955,36.9717,31.0803,no,no,1350,250,,321,240,284,Volkswagen AG,Volkswagen,VGA
20336,Audi,A5 Cabriolet Quattro,subcompact car,compact car,54,2,4,2,2,turbocharged,sa,no,8,awd,85,20.8185,28.7652,23.774,no,no,1750,,1750,425,308,372,Volkswagen AG,Volkswagen,VGA
20379,Audi,A5 Quattro,subcompact car,compact car,52,2,4,2,2,turbocharged,m,yes,6,awd,15,22.6211,32.2244,26.1246,no,no,1600,,1000,390,275,338,Volkswagen AG,Volkswagen,VGA
20356,Audi,A5 Quattro,subcompact car,compact car,53,2,4,2,2,turbocharged,sa,no,8,awd,85,21.5376,30.034,24.5793,no,no,1700,,1500,411,295,359,Volkswagen AG,Volkswagen,VGA
20741,Audi,A6,midsize car,midsize car,51,2,4,2,2,turbocharged,ams,no,7,"2wd, front",15,24.3414,34.0189,27.9149,no,no,1500,,500,363,260,317,Volkswagen AG,Volkswagen,VGA
20332,Audi,A6 Quattro,midsize car,midsize car,12,3,6,2,2,supercharged,sa,no,8,awd,15,20.5177,28.7575,23.5548,no,no,1750,,1750,431,308,376,Volkswagen AG,Volkswagen,VGA
20736,Audi,A6 Quattro,midsize car,midsize car,50,2,4,2,2,turbocharged,sa,no,8,awd,15,21.5546,31.2288,25.0461,no,no,1700,,1500,410,283,353,Volkswagen AG,Volkswagen,VGA
20333,Audi,A7 Quattro,midsize car,midsize car,13,3,6,2,2,supercharged,sa,no,8,awd,15,20.5177,28.7575,23.5548,no,no,1750,,1750,431,308,376,Volkswagen AG,Volkswagen,VGA
20345,Audi,A8L,large car,large car,69,4,8,2,2,turbocharged,sa,no,8,awd,15,17.9485,28.5015,21.5369,no,no,1900,,2500,492,310,410,Volkswagen AG,Volkswagen,VGA
20311,Audi,A8L,large car,large car,68,3,6,2,2,supercharged,sa,no,8,awd,15,18.6853,29.3211,22.3303,no,no,1900,,2500,473,303,397,Volkswagen AG,Volkswagen,VGA
20512,Audi,Q3,compact car,compact car,57,2,4,2,2,turbocharged,sa,no,6,"2wd, front",15,19.6946,28.1266,22.7658,no,no,1850,,2250,451,317,391,Volkswagen AG,Volkswagen,VGA
20558,Audi,Q3 Quattro,compact car,compact car,58,2,4,2,2,turbocharged,sa,no,6,awd,15,19.7028,28.0105,22.7375,no,no,1850,,2250,446,316,387,Volkswagen AG,Volkswagen,VGA
20371,Audi,Q5,small suv,suv,66,3,6,2,2,supercharged,sa,no,8,awd,15,17.8443,25.5746,20.6536,no,yes,2000,,3000,496,347,429,Volkswagen AG,Volkswagen,VGA
20318,Audi,Q5,small suv,suv,55,2,4,2,2,turbocharged,sa,no,8,awd,85,19.6583,27.2277,22.4692,no,yes,1900,,2500,452,326,395,Volkswagen AG,Volkswagen,VGA
19279,Audi,Q7,std suv,suv,1,3,6,2,2,supercharged,sa,no,8,awd,15,18.7066,25.0209,21.1032,no,yes,2000,,3000,473,353,419,Volkswagen AG,Volkswagen,VGA
19516,Audi,R8,two seater,compact car,3,5.2,10,2,2,natural,ams,no,7,awd,15,14.4642,21.6225,16.9962,yes,no,2450,,5250,609,409,519,Volkswagen AG,Volkswagen,VGA
19517,Audi,R8 Spyder,two seater,compact car,4,5.2,10,2,2,natural,ams,no,7,awd,15,14.4642,21.6225,16.9962,yes,no,2450,,5250,609,409,519,Volkswagen AG,Volkswagen,VGA
20349,Audi,RS7,midsize car,midsize car,73,4,8,2,2,turbocharged,sa,no,8,awd,15,14.521,25.1577,17.9329,no,no,2350,,4750,614,355,497,Volkswagen AG,Volkswagen,VGA
20646,Audi,S3,subcompact car,compact car,59,2,4,2,2,turbocharged,ams,no,6,awd,15,21.3266,27.7778,23.8155,no,no,1750,,1750,416,321,373,Volkswagen AG,Volkswagen,VGA
20370,Audi,S5,subcompact car,compact car,65,3,6,2,2,supercharged,m,yes,6,awd,15,17.0438,26.023,20.1767,no,no,2100,,3500,519,341,439,Volkswagen AG,Volkswagen,VGA
20368,Audi,S5,subcompact car,compact car,63,3,6,2,2,supercharged,ams,no,7,awd,15,18.117,27.558,21.419,no,no,2000,,3000,488,321,413,Volkswagen AG,Volkswagen,VGA
20369,Audi,S5 Cabriolet,subcompact car,compact car,64,3,6,2,2,supercharged,ams,no,7,awd,15,17.6699,25.953,20.6333,no,no,2000,,3000,500,341,428,Volkswagen AG,Volkswagen,VGA
20375,Audi,S6,midsize car,midsize car,71,4,8,2,2,turbocharged,ams,no,7,awd,15,17.7328,26.6352,20.8721,no,no,2000,,3000,497,332,423,Volkswagen AG,Volkswagen,VGA
20348,Audi,S7,midsize car,midsize car,72,4,8,2,2,turbocharged,ams,no,7,awd,15,17.4937,26.7312,20.715,no,no,2000,,3000,505,331,427,Volkswagen AG,Volkswagen,VGA
20374,Audi,S8,midsize car,midsize car,70,4,8,2,2,turbocharged,sa,no,8,awd,15,14.5164,23.8401,17.6168,no,no,2350,,4750,608,370,501,Volkswagen AG,Volkswagen,VGA
20372,Audi,SQ5,small suv,suv,67,3,6,2,2,supercharged,sa,no,8,awd,15,16.7285,23.6581,19.2682,no,yes,2200,,4000,528,373,458,Volkswagen AG,Volkswagen,VGA
20655,Audi,TT Coupe Quattro,subcompact car,compact car,62,2,4,2,2,turbocharged,ams,no,6,awd,15,23.2696,30.3241,25.9904,no,no,1400,0,,373,290,336,Volkswagen AG,Volkswagen,VGA
20654,Audi,TT Roadster Quattro,two seater,compact car,61,2,4,2,2,turbocharged,ams,no,6,awd,15,23.2696,30.3241,25.9904,no,no,1400,0,,373,290,336,Volkswagen AG,Volkswagen,VGA
20559,Audi,TTS Coupe,subcompact car,compact car,56,2,4,2,2,turbocharged,ams,no,6,awd,15,22.8034,27.3644,24.6524,no,no,1700,,1500,386,323,358,Volkswagen AG,Volkswagen,VGA
20602,BMW,230i Convertible,subcompact car,compact car,204,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.435,34.1627,27.2915,no,no,1550,,750,378,259,324,Bayerische Motoren Werke AG,BMW,BMX
20607,BMW,230i Coupe,subcompact car,compact car,201,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,20.9012,31.7844,24.7083,no,no,1700,,1500,425,280,360,Bayerische Motoren Werke AG,BMW,BMX
20573,BMW,230i xDrive Convertible,subcompact car,compact car,206,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20578,BMW,230i xDrive Coupe,subcompact car,compact car,202,2,4,2,2,turbocharged,sa,no,8,awd,10,23.8596,33.2185,27.3238,no,no,1550,,750,372,267,325,Bayerische Motoren Werke AG,BMW,BMX
20413,BMW,320i,compact car,compact car,320,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.4531,35.0067,27.5439,no,no,1500,,500,380,255,323,Bayerische Motoren Werke AG,BMW,BMX
20567,BMW,320i,compact car,compact car,321,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,23.1059,35.0626,27.2943,no,no,1550,,750,384,252,325,Bayerische Motoren Werke AG,BMW,BMX
20568,BMW,320i xDrive,compact car,compact car,322,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8489,34.1791,26.855,no,no,1550,,750,390,261,332,Bayerische Motoren Werke AG,BMW,BMX
20601,BMW,330i,compact car,compact car,300,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.435,34.1627,27.2915,no,no,1550,,750,378,259,324,Bayerische Motoren Werke AG,BMW,BMX
20606,BMW,330i,compact car,compact car,301,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,20.9012,31.7844,24.7083,no,no,1700,,1500,425,280,360,Bayerische Motoren Werke AG,BMW,BMX
20572,BMW,330i xDrive,compact car,compact car,304,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20577,BMW,330i xDrive Gran Turismo,large car,large car,326,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20575,BMW,330i xDrive Sports Wagon,small sta wagon,sta wago,323,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20659,BMW,340i,compact car,compact car,336,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,19.0649,29.2962,22.6198,no,no,1850,,2250,464,311,395,Bayerische Motoren Werke AG,BMW,BMX
20613,BMW,340i,compact car,compact car,335,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.3931,31.6341,25.0411,no,no,1700,,1500,419,283,358,Bayerische Motoren Werke AG,BMW,BMX
20745,BMW,340i xDrive,compact car,compact car,339,3,6,2,2,turbocharged,sa,no,8,awd,10,21.2098,31.3284,24.8167,no,no,1700,,1500,418,283,357,Bayerische Motoren Werke AG,BMW,BMX
20762,BMW,340i xDrive,compact car,compact car,340,3,6,2,2,turbocharged,m,yes,6,awd,10,19.3596,28.5149,22.6291,no,no,1850,,2250,456,311,391,Bayerische Motoren Werke AG,BMW,BMX
20761,BMW,340i xDrive Gran Turismo,large car,large car,343,3,6,2,2,turbocharged,sa,no,8,awd,10,20.2149,30.0005,23.6925,no,no,1750,,1750,438,296,374,Bayerische Motoren Werke AG,BMW,BMX
20603,BMW,430i Convertible,subcompact car,compact car,404,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.435,34.1627,27.2915,no,no,1550,,750,378,259,324,Bayerische Motoren Werke AG,BMW,BMX
20604,BMW,430i Coupe,compact car,compact car,400,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.435,34.1627,27.2915,no,no,1550,,750,378,259,324,Bayerische Motoren Werke AG,BMW,BMX
20608,BMW,430i Coupe,compact car,compact car,401,2,4,2,2,turbocharged,m,yes,6,"2wd, rear",10,21.1763,33.2625,25.3157,no,no,1700,,1500,418,269,351,Bayerische Motoren Werke AG,BMW,BMX
20605,BMW,430i Gran Coupe,compact car,compact car,408,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,23.435,34.1627,27.2915,no,no,1550,,750,378,259,324,Bayerische Motoren Werke AG,BMW,BMX
20571,BMW,430i xDrive Convertible,subcompact car,compact car,406,2,4,2,2,turbocharged,sa,no,8,awd,10,22.1242,32.291,25.7762,no,no,1600,,1000,400,274,343,Bayerische Motoren Werke AG,BMW,BMX
20574,BMW,430i xDrive Coupe,compact car,compact car,402,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20576,BMW,430i xDrive Gran Coupe,compact car,compact car,409,2,4,2,2,turbocharged,sa,no,8,awd,10,22.8838,32.6542,26.4444,no,no,1600,,1000,387,271,335,Bayerische Motoren Werke AG,BMW,BMX
20656,BMW,440i Convertible,subcompact car,compact car,414,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,20.7527,28.9218,23.7746,no,no,1750,,1750,426,307,372,Bayerische Motoren Werke AG,BMW,BMX
20642,BMW,440i Coupe,compact car,compact car,410,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.3931,31.6341,25.0411,no,no,1700,,1500,419,283,358,Bayerische Motoren Werke AG,BMW,BMX
20661,BMW,440i Coupe,compact car,compact car,411,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,19.0649,29.2962,22.6198,no,no,1850,,2250,464,311,395,Bayerische Motoren Werke AG,BMW,BMX
20644,BMW,440i Gran Coupe,compact car,compact car,455,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.3931,31.6341,25.0411,no,no,1700,,1500,419,283,358,Bayerische Motoren Werke AG,BMW,BMX
20760,BMW,440i xDrive Convertible,subcompact car,compact car,416,3,6,2,2,turbocharged,sa,no,8,awd,10,20.2149,30.0005,23.6925,no,no,1750,,1750,438,296,374,Bayerische Motoren Werke AG,BMW,BMX
20751,BMW,440i xDrive Coupe,compact car,compact car,412,3,6,2,2,turbocharged,sa,no,8,awd,10,21.2098,31.3284,24.8167,no,no,1700,,1500,418,283,357,Bayerische Motoren Werke AG,BMW,BMX
20763,BMW,440i xDrive Coupe,compact car,compact car,413,3,6,2,2,turbocharged,m,yes,6,awd,10,19.3596,28.5149,22.6291,no,no,1850,,2250,456,311,391,Bayerische Motoren Werke AG,BMW,BMX
20752,BMW,440i xDrive Gran Coupe,compact car,compact car,457,3,6,2,2,turbocharged,sa,no,8,awd,10,21.2098,31.3284,24.8167,no,no,1700,,1500,418,283,357,Bayerische Motoren Werke AG,BMW,BMX
19566,BMW,535i Gran Turismo,large car,large car,540,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,18.9978,27.1902,21.9776,no,no,1900,,2500,469,326,405,Bayerische Motoren Werke AG,BMW,BMX
19573,BMW,535i xDrive Gran Turismo,large car,large car,541,3,6,2,2,turbocharged,sa,no,8,awd,10,18.4244,26.1914,21.2617,no,no,2000,,3000,483,341,419,Bayerische Motoren Werke AG,BMW,BMX
19660,BMW,550i xDrive Gran Turismo,large car,large car,555,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.4014,23.777,18.3026,no,no,2350,,4750,579,373,486,Bayerische Motoren Werke AG,BMW,BMX
19564,BMW,640i Convertible,subcompact car,compact car,641,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,20.0814,29.2004,23.3649,no,no,1850,,2250,439,301,377,Bayerische Motoren Werke AG,BMW,BMX
19563,BMW,640i Coupe,subcompact car,compact car,640,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,20.5788,29.9698,23.9569,no,no,1750,,1750,429,294,368,Bayerische Motoren Werke AG,BMW,BMX
19565,BMW,640i Gran Coupe,compact car,compact car,642,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,20.0814,29.2004,23.3649,no,no,1850,,2250,439,301,377,Bayerische Motoren Werke AG,BMW,BMX
19571,BMW,640i xDrive Convertible,subcompact car,compact car,645,3,6,2,2,turbocharged,sa,no,8,awd,10,19.103,28.248,22.3606,no,no,1900,,2500,466,315,398,Bayerische Motoren Werke AG,BMW,BMX
19570,BMW,640i xDrive Coupe,subcompact car,compact car,643,3,6,2,2,turbocharged,sa,no,8,awd,10,19.103,28.248,22.3606,no,no,1900,,2500,466,315,398,Bayerische Motoren Werke AG,BMW,BMX
19572,BMW,640i xDrive Gran Coupe,compact car,compact car,644,3,6,2,2,turbocharged,sa,no,8,awd,10,19.103,28.248,22.3606,no,no,1900,,2500,466,315,398,Bayerische Motoren Werke AG,BMW,BMX
20535,BMW,650i Convertible,subcompact car,compact car,654,4.4,8,2,2,turbocharged,sa,no,8,"2wd, rear",10,16.5807,24.3752,19.3677,no,no,2200,,4000,536,365,459,Bayerische Motoren Werke AG,BMW,BMX
20534,BMW,650i Coupe,subcompact car,compact car,650,4.4,8,2,2,turbocharged,sa,no,8,"2wd, rear",10,16.5807,24.3752,19.3677,no,no,2200,,4000,536,365,459,Bayerische Motoren Werke AG,BMW,BMX
20536,BMW,650i Gran Coupe,compact car,compact car,657,4.4,8,2,2,turbocharged,sa,no,8,"2wd, rear",10,16.5807,24.3752,19.3677,no,no,2200,,4000,536,365,459,Bayerische Motoren Werke AG,BMW,BMX
19658,BMW,650i xDrive Convertible,subcompact car,compact car,656,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.4014,23.777,18.3026,no,no,2350,,4750,579,373,486,Bayerische Motoren Werke AG,BMW,BMX
19657,BMW,650i xDrive Coupe,subcompact car,compact car,652,4.4,8,2,2,turbocharged,sa,no,8,awd,10,16.2306,23.771,18.9332,no,no,2200,,4000,549,373,470,Bayerische Motoren Werke AG,BMW,BMX
19659,BMW,650i xDrive Gran Coupe,compact car,compact car,658,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.4014,23.777,18.3026,no,no,2350,,4750,579,373,486,Bayerische Motoren Werke AG,BMW,BMX
20657,BMW,740i,large car,large car,741,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,20.7527,28.9218,23.7746,no,no,1750,,1750,426,307,372,Bayerische Motoren Werke AG,BMW,BMX
20759,BMW,740i xDrive,large car,large car,742,3,6,2,2,turbocharged,sa,no,8,awd,10,19.2091,27.6779,22.2763,no,no,1900,,2500,460,319,397,Bayerische Motoren Werke AG,BMW,BMX
20566,BMW,750i,large car,large car,750,4.4,8,2,2,turbocharged,sa,no,8,"2wd, rear",10,17.0087,26.0636,20.1606,no,no,2100,,3500,522,341,441,Bayerische Motoren Werke AG,BMW,BMX
20533,BMW,750i xDrive,large car,large car,753,4.4,8,2,2,turbocharged,sa,no,8,awd,10,16.4269,24.6935,19.3405,no,no,2200,,4000,540,360,459,Bayerische Motoren Werke AG,BMW,BMX
19661,BMW,Alpina B6 xDrive Gran Coupe,compact car,compact car,659,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.4014,23.777,18.3026,no,no,2350,,4750,579,373,486,Bayerische Motoren Werke AG,BMW,BMX
20532,BMW,Alpina B7 xDrive,large car,large car,757,4.4,8,2,2,turbocharged,sa,no,8,awd,10,15.5008,23.8388,18.3963,no,no,2350,,4750,571,372,481,Bayerische Motoren Werke AG,BMW,BMX
20411,BMW,M2,subcompact car,compact car,280,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,17.8951,25.5432,20.6817,no,no,2000,,3000,496,348,430,Bayerische Motoren Werke AG,BMW,BMX
20412,BMW,M2,subcompact car,compact car,281,3,6,2,2,turbocharged,ams,no,7,"2wd, rear",10,19.9737,26.4199,22.4372,no,no,1900,,2500,443,335,395,Bayerische Motoren Werke AG,BMW,BMX
20660,BMW,M240i Convertible,subcompact car,compact car,239,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,19.0649,29.2962,22.6198,no,no,1850,,2250,464,311,395,Bayerische Motoren Werke AG,BMW,BMX
20643,BMW,M240i Convertible,subcompact car,compact car,238,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.3931,31.6341,25.0411,no,no,1700,,1500,419,283,358,Bayerische Motoren Werke AG,BMW,BMX
20641,BMW,M240i Coupe,subcompact car,compact car,235,3,6,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.3931,31.6341,25.0411,no,no,1700,,1500,419,283,358,Bayerische Motoren Werke AG,BMW,BMX
20658,BMW,M240i Coupe,subcompact car,compact car,236,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,18.746,28.0773,22.0425,no,no,1900,,2500,471,315,401,Bayerische Motoren Werke AG,BMW,BMX
20750,BMW,M240i xDrive Convertible,subcompact car,compact car,240,3,6,2,2,turbocharged,sa,no,8,awd,10,21.2098,31.3284,24.8167,no,no,1700,,1500,418,283,357,Bayerische Motoren Werke AG,BMW,BMX
20747,BMW,M240i xDrive Coupe,subcompact car,compact car,237,3,6,2,2,turbocharged,sa,no,8,awd,10,21.2098,31.3284,24.8167,no,no,1700,,1500,418,283,357,Bayerische Motoren Werke AG,BMW,BMX
20339,BMW,M3,compact car,compact car,381,3,6,2,2,turbocharged,ams,no,7,"2wd, rear",10,16.6788,23.995,19.3312,no,no,2200,,4000,532,370,459,Bayerische Motoren Werke AG,BMW,BMX
20002,BMW,M3,compact car,compact car,380,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,17.1297,25.7418,20.1656,no,no,2100,,3500,516,343,438,Bayerische Motoren Werke AG,BMW,BMX
20004,BMW,M4 Convertible,subcompact car,compact car,483,3,6,2,2,turbocharged,ams,no,7,"2wd, rear",10,16.637,24.4059,19.4186,no,no,2200,,4000,531,362,455,Bayerische Motoren Werke AG,BMW,BMX
20006,BMW,M4 Convertible,subcompact car,compact car,482,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,17.1297,25.7418,20.1656,no,no,2100,,3500,516,343,438,Bayerische Motoren Werke AG,BMW,BMX
20338,BMW,M4 Coupe,compact car,compact car,481,3,6,2,2,turbocharged,ams,no,7,"2wd, rear",10,16.6788,23.995,19.3312,no,no,2200,,4000,532,370,459,Bayerische Motoren Werke AG,BMW,BMX
20005,BMW,M4 Coupe,compact car,compact car,480,3,6,2,2,turbocharged,m,yes,6,"2wd, rear",10,17.1297,25.7418,20.1656,no,no,2100,,3500,516,343,438,Bayerische Motoren Werke AG,BMW,BMX
19605,BMW,M6 Convertible,subcompact car,compact car,663,4.4,8,2,2,turbocharged,ams,no,7,"2wd, rear",10,13.6373,20.353,16.0153,yes,no,2600,,6000,649,435,553,Bayerische Motoren Werke AG,BMW,BMX
19580,BMW,M6 Convertible,subcompact car,compact car,662,4.4,8,2,2,turbocharged,m,yes,6,"2wd, rear",10,14.589,21.5792,17.0785,yes,no,2450,,5250,608,410,519,Bayerische Motoren Werke AG,BMW,BMX
19604,BMW,M6 Coupe,subcompact car,compact car,661,4.4,8,2,2,turbocharged,ams,no,7,"2wd, rear",10,13.6373,20.353,16.0153,yes,no,2600,,6000,649,435,553,Bayerische Motoren Werke AG,BMW,BMX
19579,BMW,M6 Coupe,subcompact car,compact car,660,4.4,8,2,2,turbocharged,m,yes,6,"2wd, rear",10,14.589,21.5792,17.0785,yes,no,2450,,5250,608,410,519,Bayerische Motoren Werke AG,BMW,BMX
19581,BMW,M6 Gran Coupe,compact car,compact car,664,4.4,8,2,2,turbocharged,m,yes,6,"2wd, rear",10,14.589,21.5792,17.0785,yes,no,2450,,5250,608,410,519,Bayerische Motoren Werke AG,BMW,BMX
19606,BMW,M6 Gran Coupe,compact car,compact car,665,4.4,8,2,2,turbocharged,ams,no,7,"2wd, rear",10,13.6373,20.353,16.0153,yes,no,2600,,6000,649,435,553,Bayerische Motoren Werke AG,BMW,BMX
20565,BMW,X1 sDrive28i,large car,large car,152,2,4,2,2,turbocharged,sa,no,8,"2wd, front",10,22.8873,32.1649,26.3011,no,no,1600,,1000,386,275,337,Bayerische Motoren Werke AG,BMW,BMX
20564,BMW,X1 xDrive28i,large car,large car,150,2,4,2,2,turbocharged,sa,no,8,awd,10,21.9462,31.166,25.3164,no,no,1700,,1500,403,284,349,Bayerische Motoren Werke AG,BMW,BMX
19602,BMW,X3 sDrive 28i,small suv,suv,371,2,4,2,2,turbocharged,sa,no,8,"2wd, rear",10,21.0971,27.6457,23.6142,no,yes,1750,,1750,420,319,374,Bayerische Motoren Werke AG,BMW,BMX
19597,BMW,X3 xDrive28i,small suv,suv,370,2,4,2,2,turbocharged,sa,no,8,awd,10,21.0971,27.6457,23.6142,no,yes,1750,,1750,420,319,374,Bayerische Motoren Werke AG,BMW,BMX
19600,BMW,X3 xDrive35i,small suv,suv,372,3,6,2,2,turbocharged,sa,no,8,awd,10,18.5614,25.9339,21.2842,no,yes,2000,,3000,480,343,418,Bayerische Motoren Werke AG,BMW,BMX
19601,BMW,X4 M40i,small suv,suv,473,3,6,2,2,turbocharged,sa,no,8,awd,10,18.5614,25.9339,21.2842,no,yes,2000,,3000,480,343,418,Bayerische Motoren Werke AG,BMW,BMX
